index;x;y;z
490;-1.694046;0.173737;-0.290405
491;-1.236252;-0.047516;-0.232376
492;-1.288925;0.160217;-0.158508
493;-1.276367;0.313721;-0.182144
494;-1.293762;0.410751;-0.203018
495;-1.162445;0.420197;-0.181427
496;-1.175385;0.475815;-0.135712
497;-1.177017;0.555817;-0.143890
498;-1.215027;0.640823;-0.160385
499;-1.076859;0.644760;-0.171432
500;-1.075409;0.647202;-0.152084
501;-0.938095;0.535095;-0.140335
502;-0.708755;0.841705;0.080780
503;-0.733063;0.665253;0.046051
504;-1.047134;0.852905;0.013947
505;-1.008881;0.576523;-0.169403
506;-1.072662;0.418304;-0.179367
507;-1.148483;0.433655;-0.100708
508;-1.379456;0.465912;-0.049408
509;-1.538315;0.442505;-0.076202
510;-1.643936;0.256454;-0.141174
511;-1.772797;0.130188;-0.223740
512;-1.477875;-0.061508;-0.293594
513;-1.408463;0.002350;-0.178024
514;-1.136154;-0.050369;-0.186951
515;-1.418991;0.313522;-0.177582
516;-1.471909;0.385742;-0.355347
517;-1.466003;0.488876;-0.341492
518;-1.439117;0.598160;-0.263290
519;-1.424316;0.680130;-0.250031
520;-1.281586;0.694244;-0.233749
521;-1.126465;0.619049;-0.249893
522;-0.993103;0.575623;-0.184341
523;-0.735550;0.506332;-0.139816
524;-0.735184;0.609451;-0.033798
525;-0.508987;0.359573;-0.075897
526;-0.872528;0.487976;-0.044998
527;-0.968201;0.493469;-0.114838
528;-1.158051;0.504272;-0.166336
529;-1.223831;0.519897;-0.203583
530;-1.505814;0.597778;-0.196564
531;-1.755920;0.562622;-0.218048
532;-1.713638;0.327896;-0.241364
533;-1.715942;0.122375;-0.190918
534;-1.557220;0.031113;-0.127274
535;-1.553864;0.120071;-0.072739
536;-1.262344;-0.155685;-0.172104
537;-1.365326;0.142273;-0.098633
538;-1.455551;0.328415;-0.143860
539;-1.486374;0.451736;-0.200653
540;-1.450439;0.567352;-0.183655
541;-1.410751;0.594910;-0.169540
542;-1.409515;0.664703;-0.179657
543;-1.351578;0.681366;-0.156937
544;-1.172638;0.583527;-0.127472
545;-0.919617;0.529007;-0.061478
546;-0.854218;0.533722;-0.094360
547;-0.605438;0.372467;-0.152435
548;-0.777039;0.479797;-0.107727
549;-0.871277;0.500870;-0.096634
550;-0.984863;0.415878;-0.036087
551;-0.988907;0.399689;-0.009369
552;-1.306183;0.508377;0.017120
553;-1.578033;0.535507;0.001236
554;-1.944260;0.511078;-0.113754
555;-1.949341;0.129028;-0.407135
556;-1.741562;0.085403;-0.288879
557;-1.459229;0.219772;-0.166122
558;-1.224426;-0.092087;-0.207916
559;-1.339539;0.022919;-0.236069
560;-1.377731;0.260849;-0.248199
561;-1.436401;0.397705;-0.247513
562;-1.337448;0.495560;-0.200974
563;-1.303375;0.547867;-0.191223
564;-1.290085;0.623642;-0.174744
565;-1.245728;0.718765;-0.230591
566;-1.028580;0.577988;-0.274033
567;-0.968353;0.574615;-0.194046
568;-0.976624;0.512634;-0.163925
569;-0.781998;0.407043;-0.091553
570;-0.827881;0.369568;-0.053589
571;-0.846512;0.433899;-0.020416
572;-0.838531;0.320312;-0.014191
573;-0.809326;0.272751;0.045441
574;-0.916519;0.316162;0.002563
575;-1.200592;0.409012;-0.115280
576;-1.570602;0.526443;-0.193924
577;-1.767639;0.462753;-0.240601
578;-1.762970;0.399643;-0.050537
579;-1.755081;0.300613;0.053909
580;-1.343979;-0.176437;0.055801
581;-1.304276;0.097015;0.007904
582;-1.253448;0.210419;-0.082230
583;-1.160965;0.337860;-0.179077
584;-1.072418;0.409195;-0.238464
585;-1.073318;0.492355;-0.228592
586;-1.021561;0.495712;-0.237518
587;-1.114365;0.544159;-0.210648
588;-1.119492;0.608582;-0.213074
589;-1.181656;0.665283;-0.260452
590;-1.072845;0.820068;-0.149612
591;-0.725555;0.746994;-0.073257
592;-0.796448;0.809372;-0.031693
593;-0.884354;0.652512;-0.086792
594;-0.883392;0.498810;-0.120499
595;-0.880432;0.426315;-0.088272
596;-1.114471;0.466522;-0.030991
597;-1.257812;0.487427;-0.021194
598;-1.495850;0.456436;0.003876
599;-1.657425;0.372894;0.012314
600;-1.584579;0.077591;-0.017334
601;-1.536301;0.068756;-0.011826
602;-1.204865;-0.055099;-0.060989
603;-1.308151;0.208389;-0.042969
604;-1.333984;0.360703;-0.246506
605;-1.232300;0.373123;-0.318115
606;-1.241196;0.465240;-0.286560
607;-1.270996;0.554337;-0.254517
608;-1.314941;0.607590;-0.230576
609;-1.322495;0.645782;-0.194061
610;-1.211716;0.662216;-0.179214
611;-0.997986;0.606140;-0.171570
612;-0.862228;0.734802;-0.088120
613;-0.651993;0.546768;-0.092606
614;-0.917465;0.690414;0.048706
615;-1.029007;0.601440;-0.007339
616;-1.061447;0.474869;-0.122849
617;-1.107910;0.481262;-0.076981
618;-1.291504;0.581863;-0.057953
619;-1.634995;0.659286;-0.045486
620;-1.685883;0.556198;0.051224
621;-1.742157;0.387985;0.090088
622;-1.592667;0.090256;0.034515
623;-1.570267;-0.006500;-0.028061
624;-1.284164;-0.041122;-0.075012
625;-1.366974;0.312408;-0.130508
626;-1.326340;0.446136;-0.218536
627;-1.434875;0.593338;-0.232681
628;-1.375320;0.617920;-0.221725
629;-1.395554;0.697067;-0.264008
630;-1.407013;0.771255;-0.163849
631;-1.177444;0.700729;-0.162262
632;-1.149460;0.719986;-0.145157
633;-0.986069;0.645569;-0.124023
634;-0.938370;0.648132;-0.094208
635;-0.722321;0.510483;-0.070358
636;-0.788940;0.663467;0.043167
637;-0.892853;0.553055;0.067902
638;-0.992981;0.398697;0.064697
639;-1.063293;0.357468;0.087433
640;-1.194565;0.441147;0.115158
641;-1.466095;0.465790;0.074966
642;-1.680405;0.468628;0.013077
643;-1.748810;0.284851;-0.071716
644;-1.710144;0.085922;-0.105942
645;-1.668137;0.020920;-0.009857
646;-1.179611;-0.152710;-0.068619
647;-1.247879;0.178009;-0.090790
648;-1.368820;0.352554;-0.160583
649;-1.361526;0.404175;-0.192657
650;-1.263733;0.448059;-0.195282
651;-1.231491;0.508484;-0.195969
652;-1.266953;0.597534;-0.161606
653;-1.246811;0.624176;-0.155121
654;-1.152237;0.654175;-0.153870
655;-1.019531;0.634125;-0.145309
656;-0.834717;0.658188;-0.071732
657;-0.658600;0.585846;-0.021500
658;-0.844467;0.557922;-0.026428
659;-1.015762;0.597672;-0.013168
660;-0.999832;0.377441;-0.006470
661;-0.952545;0.347870;-0.004730
662;-1.088776;0.413498;-0.025116
663;-1.324799;0.485474;-0.068146
664;-1.614456;0.482376;-0.058228
665;-1.720093;0.333832;-0.115189
666;-1.700684;0.099319;-0.187241
667;-1.544189;0.184372;-0.163071
668;-1.113983;-0.060577;-0.130020
669;-1.279953;0.159592;-0.092606
670;-1.417694;0.292908;-0.178574
671;-1.254959;0.277008;-0.217911
672;-1.226364;0.392807;-0.160980
673;-1.240524;0.495117;-0.104355
674;-1.227783;0.559158;-0.081238
675;-1.255890;0.611984;-0.081757
676;-1.079086;0.576706;-0.122726
677;-0.994400;0.580383;-0.119049
678;-0.925339;0.601929;-0.083832
679;-0.773270;0.512482;-0.066711
680;-0.839127;0.460159;-0.004410
681;-0.918533;0.472183;0.020126
682;-0.864548;0.295197;-0.007523
683;-0.805618;0.311432;-0.025024
684;-0.936630;0.385223;-0.047455
685;-1.289841;0.493988;-0.081619
686;-1.521774;0.466278;-0.154434
687;-1.721771;0.391403;-0.219254
688;-1.682175;0.224976;-0.291809
689;-1.556442;0.247314;-0.237701
690;-1.134598;-0.082703;-0.171875
691;-1.262817;0.153000;-0.110809
692;-1.299988;0.266785;-0.167252
693;-1.160934;0.295654;-0.218658
694;-1.084152;0.333344;-0.182236
695;-1.071793;0.390015;-0.124252
696;-1.104385;0.452087;-0.110229
697;-1.128769;0.530991;-0.121796
698;-1.078888;0.549316;-0.157028
699;-1.082550;0.616211;-0.168823
700;-1.033798;0.626648;-0.116348
701;-0.795898;0.517914;-0.103363
702;-0.886475;0.542770;-0.087097
703;-0.870544;0.444778;-0.071899
704;-0.849762;0.343536;-0.027893
705;-0.790695;0.264465;0.016876
706;-0.888092;0.300705;0.004410
707;-1.110001;0.380112;-0.048004
708;-1.334824;0.410858;-0.120880
709;-1.613510;0.411972;-0.188507
710;-1.585281;0.150864;-0.199890
711;-1.613892;0.174011;-0.105225
712;-1.206329;-0.009705;-0.078690
713;-1.364990;0.249161;-0.019730
714;-1.283936;0.247406;-0.171677
715;-1.172562;0.220657;-0.179382
716;-1.170563;0.275696;-0.121094
717;-1.117004;0.372101;-0.092300
718;-1.148254;0.470932;-0.091736
719;-1.079529;0.519196;-0.089478
720;-1.010880;0.528336;-0.109879
721;-0.948807;0.492874;-0.109787
722;-0.817245;0.465912;-0.072617
723;-0.845032;0.480225;-0.055649
724;-1.001526;0.456070;-0.044601
725;-1.004944;0.421371;-0.052444
726;-0.882202;0.314835;-0.043854
727;-0.661819;0.249313;0.083832
728;-0.938431;0.318481;0.138687
729;-1.113251;0.516907;0.016800
730;-1.397034;0.584488;-0.034988
731;-1.693039;0.488846;-0.054230
732;-1.641479;0.245636;-0.249954
733;-1.502136;0.296951;-0.188934
734;-1.137115;0.054153;-0.136032
