index;x;y;z
579;-2.532639;-1.254471;-0.362808
580;-1.092926;0.677719;-0.198242
581;-0.346344;1.679581;-0.240921
582;-0.570389;1.571991;-0.040649
583;-0.836044;0.921158;-0.092926
584;-2.141815;0.059479;0.125870
585;-4.649796;-3.313477;-0.475739
586;-2.147629;-3.041794;-1.453262
587;0.516037;-1.711716;-0.332809
588;1.162140;-1.326859;-0.741272
589;1.357025;-1.103531;-0.497330
590;0.108582;-1.505600;-0.119629
591;-1.077667;-2.516830;-0.610001
592;-2.549423;-3.108658;-0.986633
593;-2.715729;-1.827423;-0.701996
594;-1.475494;0.071854;-0.375671
595;-0.594803;1.223541;-0.364944
596;-0.451904;1.584900;0.116760
597;-0.524597;1.355301;0.012222
598;-1.505356;0.738983;-0.044022
599;-3.506485;-3.053635;-0.597672
600;-3.357925;-3.882996;-1.310837
601;-0.397430;-2.119476;-0.627151
602;1.284210;-1.306290;-0.220581
603;1.587585;-0.835281;-0.425781
604;0.933029;-0.705032;-0.590973
605;-0.301010;-1.200531;-0.387558
606;-1.440094;-3.046509;-0.894730
607;-3.172501;-3.251282;-0.914337
608;-1.824051;-0.627777;-0.129791
609;-0.654114;0.938446;-0.384644
610;-0.489090;1.354294;-0.129562
611;-0.649231;1.245605;0.124741
612;-0.991028;1.040359;0.025452
613;-2.087082;0.478088;-0.107040
614;-5.716721;-3.204300;-0.841812
615;-2.435089;-3.304657;-1.402344
616;0.463562;-1.589478;-0.401138
617;1.397354;-1.292999;-0.565979
618;1.167114;-1.206421;-0.663315
619;-0.101822;-1.184021;-0.511337
620;-1.195358;-2.237534;-0.259659
621;-3.483429;-3.557938;-0.667450
622;-2.834915;-1.492081;-0.597717
623;-1.494400;0.230652;-0.355453
624;-0.530136;1.536331;-0.304321
625;-0.691711;2.072540;0.082520
626;-0.724274;1.360306;-0.140381
627;-2.192322;0.810043;0.222351
628;-4.164505;-2.356995;-0.916824
629;-3.646042;-3.534180;-1.944305
630;-0.538803;-2.169891;-0.395111
631;1.109314;-1.468323;-0.449829
632;1.395676;-1.262650;-0.521988
633;0.405045;-1.051605;-0.569366
634;-0.504471;-1.311523;-0.404282
635;-1.914093;-2.937256;-0.633469
636;-3.182922;-2.612244;-0.705750
637;-1.989929;-0.744125;-0.323395
638;-0.764099;0.878265;-0.431046
639;-0.653549;1.263428;-0.120087
640;-0.435211;1.317856;0.264908
641;-0.858170;0.912918;0.077347
642;-2.035599;0.057129;-0.052399
643;-4.024979;-3.406860;-0.874756
644;-1.857162;-3.132874;-1.138123
645;0.264709;-1.816910;0.147842
646;1.299240;-1.482925;-0.499542
647;1.084366;-1.259964;-0.494553
648;0.091736;-1.295425;-0.605286
649;-1.336639;-2.228455;-0.692001
650;-2.726471;-2.964172;-0.688614
651;-2.549255;-1.612778;-0.361725
652;-1.235306;0.377518;-0.367722
653;-0.406296;1.314056;-0.134964
654;-0.801117;1.579178;0.129120
655;-0.740265;0.922256;-0.034439
656;-1.353622;0.514923;0.226868
657;-4.023483;-2.274796;-0.436066
658;-3.604095;-3.556793;-2.094177
659;-0.800156;-2.059341;-0.119537
660;1.162094;-1.347260;-0.082321
661;1.742142;-1.288727;-0.321014
662;0.540680;-1.457230;-0.596832
663;-0.561966;-1.792313;-0.561783
664;-1.946930;-2.387970;-0.927338
665;-3.101227;-2.408188;-1.393326
666;-1.940430;-0.467224;-0.452988
667;-0.690628;1.118774;-0.207153
668;-0.612274;1.554428;0.110580
669;-0.587845;1.170731;0.107178
670;-1.118347;0.653458;0.053665
671;-2.431641;-0.238739;-0.201828
672;-4.836258;-3.434799;-1.409500
673;-1.665405;-2.798035;-0.994156
674;0.881699;-1.568161;-0.222626
675;1.480423;-1.336365;-0.503204
676;0.925308;-1.089966;-0.265335
677;-0.070877;-1.133057;-0.311676
678;-1.521271;-2.259125;-0.582031
679;-3.305466;-2.933914;-1.576187
680;-2.343094;-1.102188;-0.907837
681;-0.862381;0.762909;-0.257889
682;-0.351120;1.334305;-0.138000
683;-0.584274;1.494537;0.136414
684;-0.954163;0.971100;0.009537
685;-1.837616;0.485168;-0.040222
686;-4.751709;-3.146942;-0.468338
687;-2.458023;-3.074738;-1.380356
688;0.416489;-1.857147;0.056396
689;1.093948;-1.280655;-0.290726
690;1.454926;-1.063507;-0.548294
691;0.122574;-1.141449;-0.607224
692;-0.787537;-1.639801;-0.585724
693;-2.654388;-2.918030;-0.816833
694;-2.888168;-2.081924;-0.843521
