index;x;y;z
366;-0.926620;0.530273;0.180771
367;-0.933762;0.572098;0.141724
368;-1.102295;0.754379;-0.072357
369;-1.278229;0.803772;-0.226303
370;-1.418961;0.743317;-0.336563
371;-1.520996;0.647202;-0.337494
372;-1.409027;0.654404;-0.301682
373;-1.154800;0.485153;-0.356827
374;-1.146408;0.386841;-0.369629
375;-1.106567;0.554108;-0.284943
376;-1.128235;0.655548;-0.187347
377;-1.098282;0.717407;-0.109604
378;-1.081680;0.761444;-0.103256
379;-1.066528;0.799301;-0.089111
380;-1.006073;0.789536;-0.093781
381;-0.968124;0.778488;-0.074524
382;-0.958160;0.845627;-0.052277
383;-0.901978;0.836517;-0.037109
384;-0.955917;0.975708;0.060974
385;-0.545013;0.795181;0.143311
386;-0.442688;0.653351;0.010117
387;-0.674362;0.873917;0.070206
388;-0.970016;0.758682;0.042938
389;-0.935547;0.627075;-0.127655
390;-0.954849;0.674240;-0.112900
391;-1.082520;0.736557;-0.157059
392;-1.170288;0.783966;-0.175079
393;-1.263245;0.749405;-0.187119
394;-1.441727;0.721191;-0.180908
395;-1.575775;0.736557;-0.240753
396;-1.399963;0.486450;-0.386765
397;-1.229523;0.400528;-0.354141
398;-1.078049;0.534485;-0.243820
399;-1.059250;0.663864;-0.184006
400;-1.014343;0.726013;-0.197815
401;-1.008408;0.776474;-0.144852
402;-1.033279;0.815552;-0.118225
403;-0.984879;0.812515;-0.108383
404;-0.967468;0.810181;-0.090805
405;-0.934479;0.802124;-0.063950
406;-0.925735;0.877869;-0.018585
407;-0.757431;0.972427;0.078568
408;-0.513306;0.844284;0.089783
409;-0.655182;0.741592;-0.008667
410;-0.807114;0.818420;0.087585
411;-0.843964;0.697998;0.068207
412;-0.786285;0.617355;-0.007584
413;-0.842209;0.654617;-0.061935
414;-0.987335;0.726761;-0.097565
415;-1.167282;0.784622;-0.117386
416;-1.257736;0.730667;-0.126099
417;-1.394852;0.704834;-0.157806
418;-1.347321;0.593109;-0.218140
419;-1.286880;0.597000;-0.262711
420;-1.179382;0.422668;-0.306290
421;-1.051575;0.440689;-0.227463
422;-1.048416;0.607025;-0.168106
423;-1.057419;0.677048;-0.176849
424;-1.035919;0.743073;-0.169861
425;-1.062546;0.805557;-0.115997
426;-1.060287;0.837189;-0.086227
427;-0.942871;0.778961;-0.077866
428;-0.880066;0.760818;-0.063126
429;-0.902023;0.850815;-0.039459
430;-0.779434;0.766327;-0.064835
431;-0.737366;0.818970;0.026123
432;-0.505295;0.567856;-0.008331
433;-0.649643;0.618469;0.084015
434;-0.763428;0.700043;0.198639
435;-0.897644;0.685318;0.049759
436;-0.964157;0.763702;-0.075241
437;-1.050461;0.781952;-0.121964
438;-1.053528;0.669434;-0.119049
439;-1.056076;0.614182;-0.139328
440;-1.066071;0.509659;-0.079590
441;-1.177475;0.497787;-0.050140
442;-1.332901;0.563919;-0.104080
443;-1.095810;0.436615;-0.187729
444;-0.950470;0.571136;-0.114792
445;-0.897675;0.773407;-0.108109
446;-0.799759;0.814957;-0.110092
447;-0.655975;0.825470;-0.073730
448;-0.497803;0.856064;-0.045761
449;-0.564758;0.980438;0.070877
450;-0.622452;0.988495;-0.022354
451;-0.757828;0.798431;0.007080
452;-0.932327;0.711349;0.040726
453;-0.708145;0.559418;0.054047
454;-0.638031;0.549866;0.058823
455;-0.771637;0.533386;0.011612
456;-0.833511;0.515671;-0.039459
457;-0.914047;0.554550;-0.068771
458;-0.899399;0.508011;-0.077316
459;-0.906769;0.464645;-0.046814
460;-0.919189;0.468704;-0.034439
461;-0.887039;0.469818;-0.071152
462;-0.882950;0.486450;-0.085129
463;-0.873596;0.492294;-0.072983
464;-0.876068;0.494232;-0.071854
465;-0.885330;0.506683;-0.072952
466;-0.880829;0.479584;-0.069946
467;-0.877335;0.494873;-0.054596
468;-0.865585;0.505493;-0.043060
469;-0.850159;0.517410;-0.052170
470;-0.824005;0.498306;-0.054459
471;-0.832550;0.518173;-0.049973
472;-0.816940;0.508667;-0.066238
473;-0.815063;0.527115;-0.080429
474;-0.816772;0.474594;-0.095947
475;-1.041733;0.288452;-0.101913
476;-1.328491;0.091049;-0.222061
477;-2.398575;-0.106857;-0.479065
478;-1.718994;-0.264664;-0.573715
479;-1.633087;-0.419754;-0.272003
480;-1.250427;-0.370850;-0.091980
481;-0.743179;0.053757;-0.071030
482;-0.407990;0.149796;-0.065872
483;-0.454742;0.734116;-0.172897
484;-0.719055;0.941071;-0.316956
485;-1.176987;0.788513;0.148071
486;-2.975296;-0.270142;0.015625
487;-3.140427;-2.590302;-1.403976
488;-1.080124;-3.029617;-0.484787
489;1.332504;-2.253479;-0.617035
490;1.391785;-1.306412;-0.306442
491;-0.287292;-1.803940;-0.801865
492;-2.117111;-3.715439;-0.280914
493;-2.789597;-1.685684;-1.356400
494;-2.194351;0.732712;-0.456772
495;-1.103973;1.972061;-1.071152
496;-0.549271;1.800018;0.092407
497;-2.021652;1.161957;0.393158
498;-4.095047;-1.044098;-0.519684
499;-4.050980;-3.716202;-0.868011
500;0.244751;-2.310349;-0.618378
501;1.582901;-1.660965;-0.934875
502;1.416245;-1.121033;-0.566467
503;-0.097000;-0.933060;-0.518860
504;-1.619568;-2.606583;-0.369095
505;-3.499023;-3.132645;-1.523834
506;-3.177170;-0.875702;-0.431808
507;-1.003006;1.052811;-0.225800
508;-0.596100;1.794800;0.007339
509;-0.750473;1.430878;0.479706
510;-1.176865;0.840881;0.139282
511;-2.610580;-0.757065;-0.446930
512;-4.064362;-3.436920;-1.926193
513;-0.829834;-2.816422;-0.108398
514;1.433121;-1.607529;-1.251236
515;1.823700;-1.056671;-0.487701
516;0.894104;-0.454132;-0.656525
517;-0.317001;-1.667511;-0.475372
518;-3.539871;-3.581207;-1.081635
519;-2.675552;-1.351212;-0.219162
520;-0.698410;0.979858;0.024384
521;-0.480759;1.921112;-0.058975
522;-0.764542;1.424225;0.341690
523;-1.379959;0.481049;-0.072998
524;-2.557022;-1.557358;-0.685135
525;-3.094437;-3.342789;-0.828873
526;-0.396484;-1.885742;-0.452469
527;0.840027;-1.198944;-0.398315
528;1.227325;-0.847153;-0.333786
529;0.913055;-0.578110;-0.259857
530;0.044449;-0.998169;-0.300934
531;-2.756958;-3.054138;-1.124908
532;-3.190598;-2.431076;-0.228363
533;-1.003418;0.230789;-0.023392
534;-0.035141;1.649445;-0.034027
535;-0.399521;1.866226;0.443497
536;-0.558258;1.310547;-0.001938
537;-1.688065;0.429977;-0.282150
538;-4.206009;-2.059509;-0.676239
539;-2.555145;-1.894577;-1.070419
540;-0.152969;-1.542587;-0.395325
541;0.379852;-1.029739;-0.080276
542;1.038483;-0.694336;-0.281998
543;0.598297;-0.650208;-0.259262
544;-1.173233;-0.876038;-0.831436
545;-3.703995;-1.077469;-0.565109
546;-2.971985;-0.248108;-0.509583
547;-1.917130;0.147293;-0.562393
548;-1.076080;0.335236;-0.116028
